id,name,mass_g,fall,year,latitude,longitude,class
7007,Dhofar 223,1708,Found,2000,18.26667,54.09667,H4
7022,Dhofar 239,4950,Found,2000,18.4235,54.48,H4
7050,Dhofar 267,1910,Found,2000,18.32667,54.21833,H5
7052,Dhofar 269,2006,Found,2000,19.03833,54.515,H5
7054,Dhofar 271,1335,Found,2000,18.265,54.045,H4
7074,Dhofar 291,1164,Found,2000,18.24833,54.10333,L5
7079,Dhofar 296,1412,Found,2000,19.32833,54.7,L5
7139,Dhofar 356,1372,Found,2000,18.63768,54.73132,H6
7143,Dhofar 360,15300,Found,2000,19.04002,54.78383,LL3-6
7144,Dhofar 361,1715,Found,2000,19.03272,54.85748,H3
7147,Dhofar 365,4623,Found,2000,19.09138,54.79483,H5
7157,Dhofar 375,6933,Found,2000,19.03822,54.79423,LL4-6
7161,Dhofar 379,25000,Found,2000,19.0084,54.76913,L6
7302,Dhofar 541,1233.3,Found,2000,18.33433,54.18067,H4
7491,Dhofar 745,3600,Found,2000,18.88637,54.65452,H4
7493,Dhofar 747,1555,Found,2000,18.79565,54.73953,L3
7494,Dhofar 748,1030,Found,2000,18.77152,54.71638,H6
7495,Dhofar 749,1730,Found,2000,18.8773,54.78035,LL6
7497,Dhofar 751,1155,Found,2000,18.89213,54.71285,H6
7518,Dhofar 772,9187,Found,2000,19.0855,54.76243,L6
7526,Dhofar 780,1856,Found,2000,19.72137,54.67897,H5/6
7527,Dhofar 781,1200,Found,2000,18.57135,54.71478,H5
7732,Dronino,40000,Found,2000,54.74667,41.42167,"Iron, ungrouped"
7805,El Gouanem,2100,Found,2000,30.1,-6.85,Ureilite
11191,Great Sand Sea 020,5420,Found,2000,26.01667,25.73333,H
11433,Guanaco,13100,Found,2000,-25.1,-69.53333,"Iron, IIG"
11744,Hammadah al Hamra 261,1078,Found,2000,28.455,12.85083,Eucrite
11749,Hammadah al Hamra 266,3263,Found,2000,28.47883,12.86367,L5
11763,Hammadah al Hamra 280,26500,Found,2000,28.47017,12.972,CK4
11764,Hammadah al Hamra 281,3598,Found,2000,28.4925,13.213,CK4
11768,Hammadah al Hamra 285,1236,Found,2000,29.03857,13.20712,Howardite
11775,Hammadah al Hamra 292,3570,Found,2000,29.021,10.53783,H4
11777,Hammadah al Hamra 294,3710,Found,2000,29.1,12.31667,L6
11779,Hammadah al Hamra 296,27064,Found,2000,29.1,12.31667,H5/6
11785,Hammadah al Hamra 302,1514,Found,2000,28.53683,13.312,L6
11786,Hammadah al Hamra 303,1016,Found,2000,28.54083,13.39917,H5
11793,Hammadah al Hamra 310,1265,Found,2000,29.44633,13.204,H6
12002,Igdi,1470,Found,2000,29.23333,-8.36667,Eucrite-mmict
12070,Jalu,150000,Found,2000,27.95833,21.68333,L6
12108,Jiddat al Harasis 020,1961,Found,2000,19.83139,56.08592,L6
12109,Jiddat al Harasis 021,1400,Found,2000,19.27,56.09333,H5
12116,Jiddat al Harasis 028,1060,Found,2000,19.62167,55.40833,H4
12120,Jiddat al Harasis 058,4180,Found,2000,19.80618,56.68707,L6
12126,Jiddat al Harasis 064,1140,Found,2000,19.63623,55.64393,L6
12127,Jiddat al Harasis 065,1253,Found,2000,19.25207,56.36367,L6
12290,Kharga,1040,Found,2000,31.1325,25.04717,"Iron, IVA"
12292,Khatiyah,1500,Found,2000,25.43333,50.78333,H5
15635,Meteorite Hills 00400,4583.8,Found,2000,-79.68333,155.75,"Iron, IIIAB"
15671,Meteorite Hills 00436,1765.6,Found,2000,-79.68333,155.75,Diogenite
15672,Meteorite Hills 00437,2685.3,Found,2000,-79.68333,155.75,L6
15673,Meteorite Hills 00438,3747.4,Found,2000,-79.68333,155.75,L6
15674,Meteorite Hills 00439,2601.9,Found,2000,-79.68333,155.75,LL5
15675,Meteorite Hills 00440,1624.7,Found,2000,-79.68333,155.75,L5
15676,Meteorite Hills 00441,1299.6,Found,2000,-79.68333,155.75,L5
15677,Meteorite Hills 00442,1149.2,Found,2000,-79.68333,155.75,L4
15679,Meteorite Hills 00444,1469.6,Found,2000,-79.68333,155.75,H6
15680,Meteorite Hills 00445,1631.5,Found,2000,-79.68333,155.75,L5
15681,Meteorite Hills 00446,1181.3,Found,2000,-79.68333,155.75,L5
15682,Meteorite Hills 00447,1231.6,Found,2000,-79.68333,155.75,L5
15683,Meteorite Hills 00448,1148.7,Found,2000,-79.68333,155.75,L5
15684,Meteorite Hills 00449,1192.3,Found,2000,-79.68333,155.75,LL6
15694,Meteorite Hills 00459,1118.7,Found,2000,-79.68333,155.75,LL6
16691,Milton,2040,Found,2000,40.2875,-95.37667,"Pallasite, ungrouped"
17057,Northwest Africa 047,5200,Found,2000,0,0,Eucrite
17074,Northwest Africa 064,13700,Found,2000,0,0,L5
17075,Northwest Africa 065,5094,Found,2000,0,0,H5
17076,Northwest Africa 066,2858,Found,2000,0,0,L6
17077,Northwest Africa 067,12000,Found,2000,0,0,L6
17078,Northwest Africa 069,3808,Found,2000,0,0,L6
17079,Northwest Africa 070,8224,Found,2000,0,0,H6
17080,Northwest Africa 073,2914,Found,2000,0,0,L6
17081,Northwest Africa 074,2686,Found,2000,0,0,H6
17082,Northwest Africa 078,1172,Found,2000,0,0,H5
17083,Northwest Africa 079,2350,Found,2000,0,0,H5
17087,Northwest Africa 085,1804,Found,2000,0,0,H3.8
17093,Northwest Africa 096,2510,Found,2000,0,0,H3.8
17095,Northwest Africa 098,5624,Found,2000,0,0,L6
17096,Northwest Africa 099,16000,Found,2000,0,0,H6
17097,Northwest Africa 100,7136,Found,2000,0,0,L6
17099,Northwest Africa 101,2436,Found,2000,0,0,H4
17100,Northwest Africa 102,2014,Found,2000,0,0,L5
17101,Northwest Africa 103,1188,Found,2000,0,0,L6
17102,Northwest Africa 104,4162,Found,2000,0,0,L6
17109,Northwest Africa 105,1382,Found,2000,0,0,H6
17113,Northwest Africa 106,4254,Found,2000,0,0,L4
17117,Northwest Africa 107,1630,Found,2000,0,0,H3.7
17118,Northwest Africa 108,1612,Found,2000,0,0,L6
17120,Northwest Africa 109,1166,Found,2000,0,0,L6
17123,Northwest Africa 111,3918,Found,2000,0,0,H6
17130,Northwest Africa 1172,120000,Found,2000,0,0,H5
17137,Northwest Africa 1180,1705,Found,2000,0,0,CR2
17152,Northwest Africa 1200,1077,Found,2000,0,0,H5
17191,Northwest Africa 124,2909,Found,2000,0,0,H5
17239,Northwest Africa 1463,1001,Found,2000,0,0,Winonaite
17277,Northwest Africa 1500,3300,Found,2000,0,0,Achondrite-ung
17322,Northwest Africa 1563,2950,Found,2000,0,0,CK5
17647,Northwest Africa 230,1548,Found,2000,0,0,H4
17653,Northwest Africa 240,2250,Found,2000,0,0,H5
17654,Northwest Africa 241,12400,Found,2000,0,0,H4
17655,Northwest Africa 242,1120,Found,2000,0,0,L6
17656,Northwest Africa 243,3142,Found,2000,0,0,H5
17659,Northwest Africa 246,1250,Found,2000,0,0,H6
17660,Northwest Africa 247,1050,Found,2000,0,0,H5
17662,Northwest Africa 250,11000,Found,2000,0,0,L6
17673,Northwest Africa 267,73900,Found,2000,0,0,H4
17674,Northwest Africa 280,1490,Found,2000,0,0,L6
17675,Northwest Africa 281,2082,Found,2000,0,0,L6
17687,Northwest Africa 301,2150,Found,2000,0,0,H6
17689,Northwest Africa 3011,8640,Found,2000,0,0,L5
17690,Northwest Africa 3012,4168,Found,2000,0,0,LL4
17691,Northwest Africa 3013,3122,Found,2000,0,0,L5
17692,Northwest Africa 3014,2673,Found,2000,0,0,H4
17736,Northwest Africa 468,6100,Found,2000,0,0,"Iron, IAB-ung"
17745,Northwest Africa 477,1194,Found,2000,32.03333,-4.17667,H5
17750,Northwest Africa 482,1015,Found,2000,0,0,Lunar (anorth)
17751,Northwest Africa 487,4272,Found,2000,0,0,L/LL3.4
17756,Northwest Africa 502,1136,Found,2000,0,0,CO3.5
17762,Northwest Africa 509,10800,Found,2000,0,0,L5
17766,Northwest Africa 515,20000,Found,2000,0,0,L6
17768,Northwest Africa 518,3470,Found,2000,0,0,L6
17774,Northwest Africa 527,9452,Found,2000,0,0,L5
17775,Northwest Africa 528,2418,Found,2000,0,0,H4
17779,Northwest Africa 532,2830,Found,2000,0,0,H3.8
17786,Northwest Africa 539,2020,Found,2000,31.1,-5.18333,LL3.5
17787,Northwest Africa 540,3540,Found,2000,31.1,-5.18333,H6
17798,Northwest Africa 711,1350,Found,2000,0,0,L3.8
17801,Northwest Africa 714,2850,Found,2000,0,0,L6
17802,Northwest Africa 715,1640,Found,2000,0,0,H4
17804,Northwest Africa 722,1280,Found,2000,31.15,-4.25,L-imp melt
17819,Northwest Africa 740,1000,Found,2000,30.25,-4.41667,H5
17826,Northwest Africa 752,3450,Found,2000,0,0,LL4/5
17827,Northwest Africa 753,12000,Found,2000,0,0,R3.9
17828,Northwest Africa 754,30000,Found,2000,0,0,L6
17830,Northwest Africa 756,20000,Found,2000,0,0,L6
17833,Northwest Africa 760,1581,Found,2000,0,0,CV3
17835,Northwest Africa 762,2242,Found,2000,0,0,L3.2
17837,Northwest Africa 764,1015,Found,2000,0,0,LL3.5
17840,Northwest Africa 767,5146,Found,2000,30.63583,-5.08833,L4
17841,Northwest Africa 768,1708,Found,2000,28.00083,-9.27,H4
17861,Northwest Africa 835,1104,Found,2000,28.00083,-9.27,H6
17862,Northwest Africa 836,3660,Found,2000,27.38833,-9.01733,L5
17874,Northwest Africa 848,4508,Found,2000,28.00083,-9.27,L6
17879,Northwest Africa 854,45000,Found,2000,0,0,"Iron, IAB complex"
17880,Northwest Africa 855,14600,Found,2000,0,0,H3.8
17885,Northwest Africa 860,32000,Found,2000,0,0,"Iron, IIIAB"
18088,Pampa (f),1300,Found,2000,-23.18333,-70.43333,L4/5
18089,Pampa (g),2900,Found,2000,-23.18333,-70.43333,L5
22798,Sahara 00019,1665,Found,2000,0,0,L3.8
23106,Salar de Imilac,1005,Found,2000,-24.20333,-68.805,H5
23193,Sayh al Uhaymir 001,450000,Found,2000,20.51667,56.66667,L5
23225,Sayh al Uhaymir 033,1868,Found,2000,20.99667,57.29117,H6
23227,Sayh al Uhaymir 035,6760,Found,2000,20.67367,57.18,H5
23231,Sayh al Uhaymir 039,1516,Found,2000,21.05694,57.27639,L6
23258,Sayh al Uhaymir 066,4670,Found,2000,20.53167,56.67667,LL5
23259,Sayh al Uhaymir 067,2866,Found,2000,20.04333,57.27833,L5-6
23279,Sayh al Uhaymir 087,1736,Found,2000,20.32,57.23167,H5
23290,Sayh al Uhaymir 098,2342,Found,2000,21.14493,56.80587,H5
23293,Sayh al Uhaymir 101,1704,Found,2000,21.05303,57.26272,L6
23515,Shalim 002,1248,Found,2000,18.70728,55.72135,L6
23648,Smara,12870,Found,2000,26.68333,-11.73333,Eucrite-pmict
23686,Spade,8860,Found,2000,34.00111,-102.12833,H6
23715,Statesboro,2158.26,Found,2000,32.4375,-81.91667,L5
23779,Tafassasset,114000,Found,2000,20.76333,10.44167,CR-an
23782,Tagish Lake,10000,Fell,2000,59.70444,-134.20139,C2-ung
23969,Thiel Mountains 99017,1527.6,Found,2000,-85.16345,-94.85695,L4
24351,Yafa,5700,Fell,2000,13.71111,45.17,H5
24355,Yamato 000593,13713,Found,2000,-71.5,35.66667,Martian (nakhlite)
24356,Yamato 000749,1283,Found,2000,-71.5,35.66667,Martian (nakhlite)
30664,Gila Bend,3700,Found,2000,33.03333,-112.61667,L5
30772,Northwest Africa 1391,1091,Found,2000,0,0,L6
30775,Northwest Africa 1397,40000,Found,2000,0,0,L/LL6
31277,Northwest Africa 774,1440,Found,2000,0,0,H4
31890,Northwest Africa 869,2000000,Found,2000,0,0,L4-6
33061,Northwest Africa 2465,1167,Found,2000,0,0,H4
33671,Northwest Africa 3347,4480,Found,2000,0,0,L3-5
33676,Northwest Africa 3352,7430,Found,2000,0,0,H6
33681,Northwest Africa 3357,1030,Found,2000,0,0,L4-6
34491,Fukang,1003000,Found,2000,44.43333,87.63333,"Pallasite, PMG"
43637,Yamato 002875,10667,Found,2000,0,0,Diogenite
50912,Cargo Muchacho Mountains,2860,Found,2000,32.91745,-114.767183,CO3
54571,Northwest Africa 6996,1533.74,Found,2000,0,0,L6
54574,Northwest Africa 6999,7465,Found,2000,0,0,L/LL4
55727,Hammadah al Hamra 344,2318.4,Found,2000,28.99065,12.97985,H~6
57354,Agoudal,100000,Found,2000,31.98457,-5.51528,"Iron, IIAB"
336,Acfer 329,30000,Found,2001,27.58333,4.1,L4/5
353,Acfer 347,1165,Found,2001,27.68333,4.3,L3
354,Acfer 348,8750,Found,2001,27.97933,4.27817,L5
359,Acfer 353,11935,Found,2001,27.48917,3.89,Eucrite-cm
416,Aguemour 017,1000,Found,2001,27.4,4.35,L6
5018,Beni M'hira,19000,Fell,2001,32.86667,10.8,L6
6664,Dergaon,12500,Fell,2001,26.68333,93.86667,H5
6694,Devgaon,12000,Fell,2001,19,81,H3.8
6881,Dhofar 1074,1150,Found,2001,18.73953,54.19547,H5
6886,Dhofar 1079,2132,Found,2001,18.74372,54.20047,H4/5
6890,Dhofar 1082,2493.5,Found,2001,18.74215,54.1942,H4/5
7008,Dhofar 224,14974,Found,2001,19.15833,54.57333,H4
7012,Dhofar 228,3452,Found,2001,19.15,54.58333,L6
7015,Dhofar 231,1780,Found,2001,18.79167,54.57667,H4
7028,Dhofar 245,1074.6,Found,2001,18.663,54.71183,L6
7039,Dhofar 256,1465.4,Found,2001,18.74583,54.38433,H6
7040,Dhofar 257,2520.1,Found,2001,18.74667,54.38333,H6
7043,Dhofar 260,6574.4,Found,2001,18.7865,54.2505,L6
7046,Dhofar 263,1698.1,Found,2001,18.34583,54.40067,LL6
7055,Dhofar 272,2073,Found,2001,18.43833,54.11833,L5
7056,Dhofar 273,2085,Found,2001,18.375,54.14833,L5
7057,Dhofar 274,2475,Found,2001,18.06333,54.05,L6
7059,Dhofar 276,7285,Found,2001,18.65,54.135,H5
7060,Dhofar 277,1930,Found,2001,18.34833,54.33667,L6
7061,Dhofar 278,1666,Found,2001,18.66833,54.66667,L6
7062,Dhofar 279,1932,Found,2001,18.265,54.33833,L6
7064,Dhofar 281,4936,Found,2001,18.575,54.29833,L3.8
7066,Dhofar 283,1788,Found,2001,18.44,54.01833,H6
7067,Dhofar 284,1337,Found,2001,18.46333,54.03,L6
7069,Dhofar 286,1453,Found,2001,18.12667,54.115,L6
7072,Dhofar 289,1180,Found,2001,18.33333,54.19333,H6
7076,Dhofar 293,2366,Found,2001,19.10667,54.85833,L5
7077,Dhofar 294,5988,Found,2001,18.61333,54.5,H3.9
7099,Dhofar 316,3215,Found,2001,19.155,54.78667,L6
7100,Dhofar 317,2897,Found,2001,18.58833,54.01833,L5
7121,Dhofar 338,1140,Found,2001,18.76167,54.70333,H4
7129,Dhofar 346,1345,Found,2001,18.915,54.6,H5
7175,Dhofar 393,5000,Found,2001,19.13922,54.83312,H5
7176,Dhofar 394,1057,Found,2001,19.03612,54.88805,H5
7177,Dhofar 395,1168,Found,2001,19.03642,54.88535,H6
7178,Dhofar 396,1033,Found,2001,19.03585,54.88523,H5
7179,Dhofar 397,1176,Found,2001,19.0388,54.88197,H5
7183,Dhofar 401,1304,Found,2001,19.30018,54.5332,L5/6
7187,Dhofar 405,8000,Found,2001,19.3023,54.53087,H5
7189,Dhofar 408,2355,Found,2001,18.6874,54.12648,L6
7193,Dhofar 414,5156,Found,2001,18.77153,54.24288,L6
7212,Dhofar 435,6800,Found,2001,18.8871,54.52505,H6
7219,Dhofar 444,1469,Found,2001,18.90838,54.4797,L6
7221,Dhofar 446,12400,Found,2001,18.93805,54.68658,L5
7231,Dhofar 470,1280,Found,2001,19.05083,54.70167,H4
7238,Dhofar 477,3796,Found,2001,19.18556,54.88417,L6
7239,Dhofar 478,2683,Found,2001,19.16861,54.61667,H5/6
7240,Dhofar 479,2512,Found,2001,19.20111,54.65194,H6
7246,Dhofar 485,1558,Found,2001,19.10083,54.78361,Howardite
7248,Dhofar 487,3549,Found,2001,19.15194,54.76667,H4
7256,Dhofar 495,3184,Found,2001,19.15833,54.575,H4
7305,Dhofar 544,2392,Found,2001,19.31528,54.51786,H5
7309,Dhofar 548,3677,Found,2001,19.34917,54.56833,H4
7323,Dhofar 562,1100,Found,2001,18.72745,54.38548,H5
7343,Dhofar 583,1378,Found,2001,18.72495,54.1872,H6
7351,Dhofar 594,1806,Found,2001,18.7247,54.39503,H3-6
7364,Dhofar 607,5000,Found,2001,18.7288,54.19053,H5
7374,Dhofar 617,7395,Found,2001,19.161,54.70645,H6
7381,Dhofar 624,1332,Found,2001,19.12012,54.814,H5
7385,Dhofar 628,2220,Found,2001,19.106,54.81438,H5/6
7388,Dhofar 631,1395,Found,2001,19.10982,54.81738,H5
7396,Dhofar 639,1521,Found,2001,19.20277,54.60048,L6
7403,Dhofar 646,3518,Found,2001,18.9942,54.18137,H5/6
7410,Dhofar 653,1308,Found,2001,19.10795,54.81,H5/6
7419,Dhofar 662,1511,Found,2001,19.09815,54.80662,H5
7430,Dhofar 673,1493,Found,2001,19.2063,54.6083,L6
7436,Dhofar 679,1653,Found,2001,19.27163,54.66957,H5
7447,Dhofar 690,1769,Found,2001,19.4118,54.76188,L6
7477,Dhofar 721,13605,Found,2001,18.79167,54.15333,H4
7553,Dhofar 807,1260,Found,2001,18.50428,54.0859,H5
7660,Dolores,4333,Found,2001,-19.65,-69.95,"Iron, IIIAB"
11797,Hammadah al Hamra 314,1470,Found,2001,28.65467,13.45883,LL6
11803,Hammadah al Hamra 320,7823,Found,2001,28.97067,12.206,H6
11909,Horh Uul,44000,Found,2001,43.25,104.16667,"Iron, IIIAB"
12176,Johannessen Nunataks 01001,1058.7,Found,2001,-72.85833,161.13611,H5
16234,Meteorite Hills 01001,1591,Found,2001,-79.68333,159.75,LL6
16235,Meteorite Hills 01002,3922.7,Found,2001,-79.68333,159.75,L5
16236,Meteorite Hills 01003,2835,Found,2001,-79.68333,159.75,LL5
16237,Meteorite Hills 01004,1554.3,Found,2001,-79.68333,159.75,LL5
16238,Meteorite Hills 01005,19000,Found,2001,-79.68333,159.75,L5
16254,Meteorite Hills 01021,1116.6,Found,2001,-79.68333,159.75,LL5
16255,Meteorite Hills 01022,1060.3,Found,2001,-79.68333,159.75,LL5
16263,Meteorite Hills 01030,1360.2,Found,2001,-79.68333,159.75,LL5
16283,Meteorite Hills 01050,1375.1,Found,2001,-79.68333,159.75,LL6
16647,Miller Butte 01001,6260,Found,2001,-72.68417,161.31583,L5
17098,Northwest Africa 1000,1200,Found,2001,0,0,Eucrite
17122,Northwest Africa 1109,6000,Found,2001,0,0,Eucrite-pmict
17138,Northwest Africa 1181,3279,Found,2001,0,0,Howardite
17235,Northwest Africa 1430,113000,Found,2001,0,0,"Iron, IIIAB"
17240,Northwest Africa 1464,1800,Found,2001,0,0,Ureilite
17241,Northwest Africa 1465,3000,Found,2001,0,0,CV3-an
17272,Northwest Africa 1495,6560,Found,2001,0,0,L4-5
17274,Northwest Africa 1497,1890,Found,2001,0,0,L5
17276,Northwest Africa 1499,1002,Found,2001,0,0,L5
17279,Northwest Africa 1502,1150,Found,2001,0,0,L4-5
17296,Northwest Africa 1525,4889,Found,2001,0,0,L5
17337,Northwest Africa 1578,1549,Found,2001,31.6,-4.38333,L6
17338,Northwest Africa 1579,5200,Found,2001,31.5,-4.85,L5
17339,Northwest Africa 1580,5700,Found,2001,31.33333,-4,L6
17340,Northwest Africa 1581,50200,Found,2001,31.38333,-4.25,L6
17352,Northwest Africa 1592,1127,Found,2001,0,0,L4
17444,Northwest Africa 1761,4560,Found,2001,0,0,H6
17449,Northwest Africa 1766,3694,Found,2001,0,0,L6
17602,Northwest Africa 2009,1220,Found,2001,0,0,L5/6
17632,Northwest Africa 2237,2300,Found,2001,0,0,LL4
17686,Northwest Africa 3009,1500,Found,2001,0,0,L4-6
17719,Northwest Africa 427,4120,Found,2001,0,0,L6
17859,Northwest Africa 832,3450,Found,2001,0,0,L4
17866,Northwest Africa 840,2875,Found,2001,30.19267,-9.03667,H5
17867,Northwest Africa 841,8012,Found,2001,30.19267,-9.03667,L6
17868,Northwest Africa 842,1227,Found,2001,0,0,L5
17869,Northwest Africa 843,4850,Found,2001,0,0,H4
17873,Northwest Africa 847,1851,Found,2001,0,0,H3
17875,Northwest Africa 850,5300,Found,2001,30.40667,-5.89233,H5
17884,Northwest Africa 859,75300,Found,2001,0,0,"Iron, ungrouped"
17893,Northwest Africa 904,26399,Found,2001,0,0,L5
17894,Northwest Africa 906,1031,Found,2001,0,0,H3.8
17895,Northwest Africa 916,1714,Found,2001,0,0,L6
17905,Northwest Africa 974,2250,Found,2001,0,0,E6
17908,Northwest Africa 980,2164,Found,2001,0,0,LL3.7
17982,Odell Glacier 01500,5208.9,Found,2001,0,0,H5
18178,Payson,1728,Found,2001,34.23333,-111.4,L6
18854,Point Berliet,42000,Found,2001,20.537,9.53783,H5
22806,Sahara 01500,2059,Found,2001,0,0,H5
22809,Sahara 02500,410850,Found,2001,0,0,L3
23126,San Juan 001,1229,Found,2001,-25.575,-69.795,L5
23260,Sayh al Uhaymir 068,1165,Found,2001,21.32667,57.17833,H5
23264,Sayh al Uhaymir 072,6750,Found,2001,20.63817,57.169,H5
23265,Sayh al Uhaymir 073,1899.1,Found,2001,20.6515,57.169,H5
23267,Sayh al Uhaymir 075,4261.2,Found,2001,20.6845,57.14067,H3-5
23268,Sayh al Uhaymir 076,1024.9,Found,2001,20.7325,57.122,L6
23281,Sayh al Uhaymir 089,2618,Found,2001,20.88167,57.2,L/LL3.6/3.7
23332,Sayh al Uhaymir 140,2517,Found,2001,21.20769,57.21136,L4/5
23350,Sayh al Uhaymir 163,1877.3,Found,2001,21.03703,57.32685,H5
23516,Shalim 003,10350,Found,2001,18.18233,55.50183,H5
23517,Shalim 004,10350,Found,2001,18.18233,55.50183,H5
23545,Shişr 007,9024,Found,2001,18.2925,53.5675,Ureilite
23548,Shişr 010,17604,Found,2001,18.55,53.97,L5
23550,Shişr 015,3409.3,Found,2001,18.54908,53.9229,L5
23554,Shişr 019,1332.73,Found,2001,18.5475,53.8935,H4
23555,Shişr 020,2200.72,Found,2001,18.55927,53.89155,H4-6
23682,Southampton,3580,Found,2001,44.50642,-81.37217,Pallasite
23997,Tiffa 007,9250,Found,2001,20.20117,11.587,H5
24115,Umm as Samim 001,1847,Found,2001,21.31833,56.41667,H5
24116,Umm as Samim 002,1048,Found,2001,21.32333,56.42167,H5
30448,Bukhara,5300,Fell,2001,39.77978,64.60035,CV3
30889,Northwest Africa 2173,13000,Found,2001,0,0,LL6
31091,Northwest Africa 2528,5273,Found,2001,0,0,LL(L)3
31171,Northwest Africa 2884,15441,Found,2001,0,0,L4
31278,Northwest Africa 775,3280,Found,2001,0,0,L6
31285,Paposo,2000,Found,2001,-25.14333,-70.32,LL6
31349,Tiffa 008,1149,Found,2001,20.35833,11.85,CO3
31352,Verkhnyi Saltov,9530,Found,2001,50.11112,36.8001,"Iron, IIIAB"
31855,Northwest Africa 793,1422,Found,2001,0,0,L6
31860,Northwest Africa 798,4280,Found,2001,0,0,L6
31861,Northwest Africa 799,1850,Found,2001,0,0,LL6
31863,Northwest Africa 801,5000,Found,2001,0,0,CR2
31865,Northwest Africa 803,6870,Found,2001,0,0,L6
31981,Northwest Africa 975,1100,Found,2001,0,0,L4
32147,Northwest Africa 1232,1900,Found,2001,0,0,CO3
32150,Northwest Africa 1277,1200,Found,2001,0,0,CO3.6
33490,Northwest Africa 3163,1634,Found,2001,0,0,Lunar
33677,Northwest Africa 3353,3220,Found,2001,0,0,L6
33680,Northwest Africa 3356,2075,Found,2001,0,0,L6
33682,Northwest Africa 3358,1162,Found,2001,0,0,H(L)3
34019,Goronyo,11000,Found,2001,13.26667,5.4,H4
34534,Jiddat al Harasis 124,1414,Found,2001,19.8,54.8,L5
35514,Dhofar 1426,42850,Found,2001,19.173,54.70407,H~5
45004,Northwest Africa 4747,1200,Found,2001,0,0,Mesosiderite
45408,Ararki,4460,Found,2001,29.06,74.44,L5
45822,Al Huqf 052,1319.4,Found,2001,19.65675,57.0433,H~5
45824,Al Huqf 054,2936.5,Found,2001,19.61612,57.2698,L~6
45825,Al Huqf 055,1865.6,Found,2001,19.64073,57.28857,H4
45843,Jiddat al Harasis 317,21472,Found,2001,19.36312,55.55723,H5
45929,Sayh al Uhaymir 437,1358.1,Found,2001,21.08997,57.29492,H~4
50690,Northwest Africa 5812,1173,Found,2001,0,0,L4
50703,Northwest Africa 5825,3237,Found,2001,0,0,H5
50727,Northwest Africa 5849,3230,Found,2001,0,0,L6
50728,Northwest Africa 5850,1267,Found,2001,0,0,L6
50907,Paris,1370,Found,2001,0,0,CM
53619,Hammadah al Hamra 341,1530,Found,2001,29.31083,11.6025,LL5
343,Acfer 336,19400,Found,2002,27.61667,4.06667,L3.8
348,Acfer 342,1276,Found,2002,27.59056,4.66278,L6
386,Adrar Madet 002,2200,Found,2002,18.61042,10.4941,LL3
387,Adrar Yaouelt,2730,Found,2002,17.67987,10.03503,H5
439,Al Huqf 006,1861.21,Found,2002,19.84067,57.00842,L6
440,Al Huqf 007,1042.7,Found,2002,19.84128,57.00953,L5
441,Al Huqf 008,1074.3,Found,2002,19.84203,57.00747,L6
443,Al Huqf 010,41539.3,Found,2002,19.86785,57.0028,L6
444,Al Huqf 011,8056,Found,2002,19.86607,57.0032,L6
5024,Bensour,45000,Fell,2002,30,-7,LL6
6527,Dar al Gani 987,2031,Found,2002,27.06417,16.39367,H5
6528,Dar al Gani 988,3128,Found,2002,27.07,16.39317,H5
6534,Dar al Gani 994,7769,Found,2002,27.48717,16.44533,H4/5
6811,Dhofar 1010,2298.4,Found,2002,18.55417,54.00253,H4
6826,Dhofar 1024,1173,Found,2002,19.30618,54.49478,H5/6
7456,Dhofar 700,2770,Found,2002,19.30833,54.55167,Diogenite
7458,Dhofar 702,2878,Found,2002,19.165,54.77667,H4
7610,Dhofar 864,1233,Found,2002,18.16333,54.16,L6
7619,Dhofar 916,1350,Found,2002,19.09667,54.79167,H4
7637,Dhofar 935,1500,Found,2002,19.105,54.81167,H5
7724,Dougherty,1113,Found,2002,33.97917,-101.2,L6
7788,El Atchane 011,2886.4,Found,2002,30.01965,4.55562,H5
10056,Essex,5000,Found,2002,34.61167,-115.03333,H5
10174,Franconia,100000,Found,2002,34.71637,-114.22197,H5
11192,Great Sand Sea 021,1416,Found,2002,28.10567,25.54017,L5
12135,Jiddat al Harasis 073,550000,Found,2002,19.7,55.73333,L6
12146,Jiddat al Harasis 087,1532.7,Found,2002,19.58865,56.17588,H4-6
